date,0,1,2,3,4,5,6,7,8,9,10
2017-12-05,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.046927,0.12756082,0.046927,0.12756082,0.12756082
2017-12-06,0.050703526,0.050703526,0.13782649,0.050703526,0.13782649,0.13782649,0.057349995,0.13782649,0.050703526,0.050703526,0.13782649
2017-12-07,0.05095696,0.05095696,0.05263817,0.05095696,0.13851538,0.13851538,0.05095696,0.13851538,0.05095696,0.13851538,0.13851538
2017-12-08,0.047285307,0.047285307,0.120899394,0.047285307,0.1285348,0.1285348,0.1285348,0.1285348,0.047285307,0.047285307,0.1285348
2017-12-11,0.04740222,0.04740222,0.1288526,0.04740222,0.1288526,0.1288526,0.056037202,0.1288526,0.04740222,0.11009093,0.1288526
2017-12-12,0.047907073,0.047907073,0.13022493,0.047907073,0.13022493,0.10558079,0.053694904,0.13022493,0.047907073,0.12819628,0.13022493
2017-12-13,0.05556341,0.05556341,0.05556341,0.05556341,0.15103702,0.15103702,0.05556341,0.15103702,0.062471498,0.05556341,0.15103702
2017-12-14,0.05049693,0.05049693,0.13726489,0.05049693,0.13726489,0.13726489,0.05049693,0.13726489,0.05049693,0.06119086,0.13726489
2017-12-15,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2017-12-18,0.04342544,0.04342544,0.118042596,0.04342544,0.118042596,0.118042596,0.118042596,0.118042596,0.04342544,0.118042596,0.118042596
2017-12-19,0.05594991,0.05594991,0.05594991,0.05594991,0.15208764,0.15208764,0.05594991,0.15208764,0.05594991,0.05594991,0.15208764
2017-12-20,0.058465548,0.058465548,0.058465548,0.058465548,0.15892585,0.058465548,0.11396365,0.15892585,0.058465548,0.058465548,0.15892585
2017-12-21,0.06916703,0.045831956,0.124584176,0.045831956,0.124584176,0.124584176,0.124584176,0.124584176,0.045831956,0.045831956,0.124584176
2017-12-22,0.04384196,0.04384196,0.10958321,0.04384196,0.119174816,0.119174816,0.119174816,0.119174816,0.04384196,0.119174816,0.119174816
2017-12-26,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2017-12-27,0.05006821,0.05006821,0.13609952,0.05006821,0.13609952,0.13609952,0.069161355,0.13609952,0.05006821,0.05006821,0.13609952
2017-12-28,0.04293347,0.04293347,0.116705276,0.04293347,0.116705276,0.116705276,0.0934308,0.116705276,0.077537015,0.116705276,0.116705276
2017-12-29,0.048960052,0.048960052,0.048960052,0.048960052,0.13308723,0.13308723,0.13308723,0.13308723,0.048960052,0.08976355,0.13308723
2018-01-02,0.04342544,0.04342544,0.118042596,0.04342544,0.118042596,0.118042596,0.118042596,0.118042596,0.04342544,0.118042596,0.118042596
2018-01-03,0.047706135,0.047706135,0.11307566,0.047706135,0.12967873,0.12967873,0.12967873,0.12967873,0.047706135,0.047706135,0.12967873
2018-01-04,0.05929279,0.05929279,0.083230965,0.05929279,0.16117452,0.05929279,0.077488706,0.16117452,0.05929279,0.05929279,0.16117452
2018-01-05,0.05262519,0.05262519,0.1430501,0.05262519,0.1430501,0.11204839,0.05262519,0.1430501,0.05262519,0.05262519,0.1430501
2018-01-08,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-01-09,0.04766032,0.04766032,0.1295542,0.04766032,0.1295542,0.1295542,0.11392735,0.1295542,0.04766032,0.04766032,0.1295542
2018-01-10,0.04727863,0.04727863,0.12851664,0.04727863,0.12851664,0.12851664,0.12102353,0.12851664,0.04727863,0.04727863,0.12851664
2018-01-11,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-01-12,0.04481852,0.04481852,0.121829376,0.04481852,0.121829376,0.121829376,0.11312391,0.121829376,0.04481852,0.09845516,0.121829376
2018-01-16,0.04832213,0.04832213,0.1016235,0.04832213,0.13135317,0.13135317,0.13135317,0.13135317,0.04832213,0.04832213,0.13135317
2018-01-17,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-01-18,0.04813235,0.04813235,0.13083729,0.04813235,0.13083729,0.13083729,0.10515185,0.13083729,0.04813235,0.04813235,0.13083729
2018-01-19,0.046399623,0.046399623,0.12612726,0.046399623,0.12612726,0.057637878,0.12612726,0.12612726,0.046399623,0.12612726,0.12612726
2018-01-22,0.075564116,0.049723815,0.13516335,0.049723815,0.13516335,0.13516335,0.049723815,0.13516335,0.049723815,0.049723815,0.13516335
2018-01-23,0.04889673,0.04889673,0.1329151,0.04889673,0.1329151,0.1329151,0.090940885,0.1329151,0.04889673,0.04889673,0.1329151
2018-01-24,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-01-25,0.04606944,0.04606944,0.12522973,0.04606944,0.12522973,0.12522973,0.06434377,0.12522973,0.04606944,0.12522973,0.12522973
2018-01-26,0.055380262,0.055380262,0.15053917,0.055380262,0.15053917,0.055380262,0.15053917,0.060970083,0.059971843,0.055380262,0.15053917
2018-01-29,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-01-30,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.046927,0.12756082,0.046927,0.12756082,0.12756082
2018-01-31,0.05272263,0.05272263,0.061504018,0.05272263,0.14331497,0.14331497,0.1016229,0.14331497,0.05272263,0.05272263,0.14331497
2018-02-01,0.043932036,0.043932036,0.119419664,0.043932036,0.119419664,0.10929987,0.11787357,0.119419664,0.043932036,0.119419664,0.119419664
2018-02-02,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-02-05,0.046927,0.046927,0.12756082,0.046927,0.12756082,0.12756082,0.12756082,0.12756082,0.046927,0.046927,0.12756082
2018-02-06,0.045060225,0.045060225,0.12248639,0.045060225,0.12248639,0.12248639,0.12248639,0.12248639,0.045060225,0.08484076,0.12248639
2018-02-07,0.04967381,0.04967381,0.076493815,0.04967381,0.13502742,0.13502742,0.13502742,0.13502742,0.04967381,0.04967381,0.13502742
